Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
9,2,2024,23,21,40,INT,47.95,59,1.23,Flag,69,79,52,14,2,0,0,0,0,27,27,48,20,26,30,9,7,3151,43,46
9,2,2024,23,27,19,INT,42.94,51,1.18,Flag,71,74,49,18,3,1,0,0,0,23,21,43,21,20,28,7,12,3202,39,42
31,12,2023,18,20,22,EXP,169.34,144,0.85,Flag,90,120,89,67,13,2,0,0,0,65,73,82,61,71,63,13,16,11524,102,111
10,1,2024,22,16,44,EXP,210.25,188,0.89,Flag,56,127,122,57,17,2,0,0,0,78,102,144,67,98,85,17,11,13567,124,134
10,1,2024,22,40,36,EXP,190.79,182,0.95,Flag,63,125,124,52,15,2,0,0,0,62,85,176,56,82,87,13,5,12787,128,135
10,1,2024,23,46,13,EXP,166.24,160,0.96,Flag,79,105,115,72,9,1,0,0,0,45,102,139,39,89,86,12,12,10154,116,123
12,1,2024,23,51,22,EXP,197.62,192,0.97,Flag,59,134,110,65,7,6,0,0,0,69,86,168,63,86,91,13,8,12586,123,143
17,1,2024,21,52,17,EXP,154.70,184,1.18,Flag,56,142,130,45,6,1,1,0,0,32,83,152,28,81,105,17,10,11920,119,129
17,1,2024,22,25,22,EXP,164.30,163,0.99,Flag,72,126,117,44,17,5,0,0,0,48,94,167,44,90,92,13,10,11690,120,129
17,1,2024,22,31,49,EXP,177.90,150,0.84,Flag,82,112,110,53,22,1,1,0,0,61,81,135,46,79,78,14,16,12267,118,121
17,1,2024,22,49,18,EXP,186.79,184,0.98,Flag,59,148,108,47,16,3,0,0,0,77,65,128,67,63,84,13,14,16046,119,126
17,1,2024,22,55,9,EXP,159.18,169,1.06,Flag,62,137,109,55,15,3,0,0,0,47,91,166,43,87,96,17,17,10767,118,129
22,1,2024,21,56,1,EXP,159.37,170,1.06,Flag,77,127,107,54,11,4,1,0,0,46,89,145,39,84,88,12,14,11089,114,125
23,1,2024,21,22,1,EXP,168.48,189,1.12,Flag,65,140,115,40,18,2,1,0,0,62,80,162,58,75,97,12,7,12736,131,139
23,1,2024,22,27,15,EXP,156.90,176,1.12,Flag,72,121,116,56,11,4,1,0,0,50,86,148,43,81,83,12,8,11558,116,124
24,1,2024,0,29,35,EXP,267.04,178,0.66,Flag,69,136,110,45,15,6,0,0,0,63,102,150,59,96,90,14,6,18992,118,128
24,1,2024,0,49,0,EXP,197.50,172,0.87,Flag,71,117,111,60,21,1,0,0,0,45,94,162,41,87,94,15,8,16006,119,131
26,1,2024,20,30,32,EXP,199.22,185,0.92,Flag,59,126,117,67,9,3,0,0,0,48,99,192,44,93,97,16,9,12663,127,133
26,1,2024,21,54,0,EXP,218.88,225,1.02,Flag,41,154,117,58,11,0,0,0,0,60,93,198,51,86,110,12,6,16305,139,149
26,1,2024,22,5,24,EXP,178.03,164,0.92,Flag,77,122,111,51,18,1,1,0,0,39,109,148,37,96,88,16,11,13234,111,119
26,1,2024,22,11,40,EXP,184.96,184,0.99,Flag,59,142,111,53,15,1,0,0,0,55,96,175,46,93,101,18,9,13196,121,128
26,1,2024,23,21,3,EXP,169.26,160,0.94,Flag,60,138,111,53,15,4,0,0,0,43,98,161,39,88,90,20,13,11607,121,129
4,2,2024,21,34,51,EXP,170.69,177,1.03,Flag,73,139,104,39,23,3,0,0,0,38,93,152,30,84,94,10,9,11934,117,125
5,2,2024,23,3,34,EXP,145.95,182,1.24,Flag,64,128,122,53,13,1,0,0,0,65,69,130,59,67,76,15,5,8272,121,133
7,2,2024,0,51,29,EXP,242.96,218,0.89,Flag,61,119,129,53,17,2,0,0,0,87,91,160,75,84,104,12,8,18087,141,148
